ts_iso,coin,size_usd,spot_ask,perp_bid,entry_basis_pct,spot_bid,perp_ask,exit_basis_pct,spot_spread_pct,perp_spread_pct,net_edge_taker_pct,net_edge_maker_pct
2026-06-18T16:50:46.076686+00:00,PURR,35.0,0.09206034,0.09210100,0.0442,0.09175966,0.09237400,0.6695,0.3269,0.2964,-0.1658,-0.0558
2026-06-18T16:50:51.078665+00:00,HYPE,35.0,67.29900000,67.39677687,0.1453,67.28900000,67.40200000,0.1679,0.0149,0.0015,-0.0647,0.0453
2026-06-18T16:50:51.078665+00:00,PURR,35.0,0.09206034,0.09210100,0.0442,0.09176300,0.09237400,0.6658,0.3237,0.2964,-0.1658,-0.0558
2026-06-18T16:50:56.079049+00:00,HYPE,35.0,67.31800000,67.40100000,0.1233,67.30700000,67.40200000,0.1411,0.0163,0.0015,-0.0867,0.0233
2026-06-18T16:50:56.079049+00:00,PURR,35.0,0.09206034,0.09210100,0.0442,0.09180766,0.09237400,0.6169,0.2745,0.2964,-0.1658,-0.0558
2026-06-18T16:51:01.079354+00:00,HYPE,35.0,67.31700000,67.41500000,0.1456,67.31600000,67.41700000,0.1500,0.0015,0.0030,-0.0644,0.0456
2026-06-18T16:51:01.079354+00:00,PURR,35.0,0.09206034,0.09210100,0.0442,0.09174166,0.09237400,0.6893,0.3466,0.2964,-0.1658,-0.0558
2026-06-18T16:51:06.079908+00:00,HYPE,35.0,67.31800000,67.41600000,0.1456,67.31600000,67.41700000,0.1500,0.0030,0.0015,-0.0644,0.0456
2026-06-18T16:51:06.079908+00:00,PURR,35.0,0.09206034,0.09210100,0.0442,0.09180700,0.09237400,0.6176,0.2756,0.2964,-0.1658,-0.0558
2026-06-18T16:51:11.080679+00:00,HYPE,35.0,67.34000000,67.42900000,0.1322,67.33000000,67.43000000,0.1485,0.0149,0.0015,-0.0778,0.0322
2026-06-18T16:51:11.080679+00:00,PURR,35.0,0.09206100,0.09210100,0.0434,0.09174166,0.09237400,0.6893,0.3477,0.2964,-0.1666,-0.0566
2026-06-18T16:51:16.081041+00:00,HYPE,35.0,67.33100000,67.42900000,0.1455,67.33000000,67.43000000,0.1485,0.0015,0.0015,-0.0645,0.0455
2026-06-18T16:51:16.081041+00:00,PURR,35.0,0.09206100,0.09210100,0.0434,0.09180700,0.09237000,0.6132,0.2767,0.2921,-0.1666,-0.0566
2026-06-18T16:51:21.081674+00:00,HYPE,35.0,67.27900000,67.38021715,0.1504,67.26800000,67.38400000,0.1724,0.0164,0.0015,-0.0596,0.0504
2026-06-18T16:51:21.081674+00:00,PURR,35.0,0.09206100,0.09210100,0.0434,0.09180866,0.09236600,0.6071,0.2745,0.2877,-0.1666,-0.0566
2026-06-18T16:51:26.082137+00:00,HYPE,35.0,67.26900000,67.35200000,0.1234,67.26800000,67.35500000,0.1293,0.0015,0.0045,-0.0866,0.0234
2026-06-18T16:51:26.082137+00:00,PURR,35.0,0.09206100,0.09210100,0.0434,0.09181466,0.09236200,0.5961,0.2679,0.2834,-0.1666,-0.0566
2026-06-18T16:51:31.082589+00:00,HYPE,35.0,67.23300000,67.32600000,0.1383,67.22500000,67.32700000,0.1517,0.0119,0.0015,-0.0717,0.0383
2026-06-18T16:51:31.082589+00:00,PURR,35.0,0.09206000,0.09210100,0.0445,0.09181866,0.09235900,0.5885,0.2625,0.2801,-0.1655,-0.0555
2026-06-18T16:51:36.083070+00:00,HYPE,35.0,67.24000000,67.34500000,0.1562,67.23900000,67.34600000,0.1591,0.0015,0.0015,-0.0538,0.0562
2026-06-18T16:51:36.083070+00:00,PURR,35.0,0.09206000,0.09210100,0.0445,0.09177415,0.09235900,0.6373,0.2603,0.2801,-0.1655,-0.0555
2026-06-18T16:51:41.083483+00:00,HYPE,35.0,67.25300000,67.34300000,0.1338,67.25200000,67.34400000,0.1368,0.0015,0.0015,-0.0762,0.0338
2026-06-18T16:51:41.083483+00:00,PURR,35.0,0.09206100,0.09210100,0.0434,0.09182600,0.09235900,0.5804,0.2559,0.2801,-0.1666,-0.0566
2026-06-18T16:51:46.083910+00:00,HYPE,35.0,67.23900000,67.33200000,0.1383,67.23700000,67.33300000,0.1428,0.0030,0.0015,-0.0717,0.0383
2026-06-18T16:51:46.083910+00:00,PURR,35.0,0.09205900,0.09210100,0.0456,0.09177878,0.09235900,0.6322,0.2516,0.2801,-0.1644,-0.0544
2026-06-18T16:51:51.084258+00:00,HYPE,35.0,67.25000000,67.33200000,0.1219,67.23800000,67.33300000,0.1413,0.0178,0.0015,-0.0881,0.0219
2026-06-18T16:51:51.084258+00:00,PURR,35.0,0.09205800,0.09210100,0.0467,0.09182966,0.09235900,0.5764,0.2483,0.2801,-0.1633,-0.0533
2026-06-18T16:51:56.084584+00:00,HYPE,35.0,67.24900000,67.33200000,0.1234,67.24800000,67.33300000,0.1264,0.0015,0.0015,-0.0866,0.0234
2026-06-18T16:51:56.084584+00:00,PURR,35.0,0.09205800,0.09210100,0.0467,0.09182966,0.09235900,0.5764,0.2483,0.2801,-0.1633,-0.0533
2026-06-18T16:52:01.085024+00:00,HYPE,35.0,67.29300000,67.38400000,0.1352,67.27000000,67.38600000,0.1724,0.0342,0.0030,-0.0748,0.0352
2026-06-18T16:52:01.085024+00:00,PURR,35.0,0.09206000,0.09210075,0.0443,0.09182966,0.09235900,0.5764,0.2505,0.2790,-0.1657,-0.0557
2026-06-18T16:52:06.085421+00:00,HYPE,35.0,67.35100000,67.43500000,0.1247,67.34900000,67.43600000,0.1292,0.0030,0.0015,-0.0853,0.0247
2026-06-18T16:52:06.085421+00:00,PURR,35.0,0.09206000,0.09210075,0.0443,0.09182966,0.09235900,0.5764,0.2505,0.2790,-0.1657,-0.0557
2026-06-18T16:52:11.085817+00:00,HYPE,35.0,67.33100000,67.41500000,0.1248,67.31200000,67.41600000,0.1545,0.0282,0.0015,-0.0852,0.0248
2026-06-18T16:52:11.085817+00:00,PURR,35.0,0.09206100,0.09210075,0.0432,0.09182966,0.09235700,0.5743,0.2516,0.2769,-0.1668,-0.0568
2026-06-18T16:52:16.087318+00:00,HYPE,35.0,67.31700000,67.40500000,0.1307,67.30100000,67.40600000,0.1560,0.0238,0.0015,-0.0793,0.0307
2026-06-18T16:52:16.087318+00:00,PURR,35.0,0.09206034,0.09210075,0.0439,0.09183066,0.09235700,0.5732,0.2494,0.2769,-0.1661,-0.0561
2026-06-18T16:52:21.087669+00:00,HYPE,35.0,67.33000000,67.42100000,0.1352,67.31700000,67.42200000,0.1560,0.0193,0.0015,-0.0748,0.0352
2026-06-18T16:52:21.087669+00:00,PURR,35.0,0.09206034,0.09210075,0.0439,0.09183466,0.09235700,0.5688,0.2450,0.2769,-0.1661,-0.0561
2026-06-18T16:52:26.088656+00:00,HYPE,35.0,67.30100000,67.39600000,0.1412,67.29200000,67.39700000,0.1560,0.0134,0.0015,-0.0688,0.0412
2026-06-18T16:52:26.088656+00:00,PURR,35.0,0.09206034,0.09210075,0.0439,0.09183666,0.09235700,0.5666,0.2428,0.2769,-0.1661,-0.0561
2026-06-18T16:52:31.088959+00:00,HYPE,35.0,67.31700000,67.40900000,0.1367,67.31100000,67.41300000,0.1515,0.0089,0.0059,-0.0733,0.0367
2026-06-18T16:52:31.088959+00:00,PURR,35.0,0.09206034,0.09210075,0.0439,0.09167800,0.09235700,0.7406,0.4167,0.2769,-0.1661,-0.0561
2026-06-18T16:52:36.089355+00:00,HYPE,35.0,67.30400000,67.38800000,0.1248,67.30100000,67.38900000,0.1308,0.0045,0.0015,-0.0852,0.0248
2026-06-18T16:52:36.089355+00:00,PURR,35.0,0.09206034,0.09210075,0.0439,0.09168065,0.09235700,0.7377,0.4134,0.2769,-0.1661,-0.0561
2026-06-18T16:52:41.089687+00:00,HYPE,35.0,67.29900000,67.38800000,0.1322,67.29800000,67.38900000,0.1352,0.0015,0.0015,-0.0778,0.0322
2026-06-18T16:52:41.089687+00:00,PURR,35.0,0.09206100,0.09210075,0.0432,0.09168465,0.09235700,0.7333,0.4101,0.2769,-0.1668,-0.0568
2026-06-18T16:52:46.090022+00:00,HYPE,35.0,67.29400000,67.38000000,0.1278,67.28800000,67.38100000,0.1382,0.0089,0.0015,-0.0822,0.0278
2026-06-18T16:52:46.090022+00:00,PURR,35.0,0.09206038,0.09210075,0.0439,0.09168865,0.09235700,0.7289,0.4046,0.2769,-0.1661,-0.0561
2026-06-18T16:52:51.090340+00:00,HYPE,35.0,67.29000000,67.38000000,0.1337,67.28800000,67.38100000,0.1382,0.0030,0.0015,-0.0763,0.0337
2026-06-18T16:52:51.090340+00:00,PURR,35.0,0.09206038,0.09210075,0.0439,0.09168545,0.09235700,0.7325,0.4035,0.2769,-0.1661,-0.0561
2026-06-18T16:52:56.090777+00:00,HYPE,35.0,67.25000000,67.33400000,0.1249,67.24900000,67.34100000,0.1368,0.0015,0.0104,-0.0851,0.0249
2026-06-18T16:52:56.090777+00:00,PURR,35.0,0.09206038,0.09210075,0.0439,0.09169165,0.09235700,0.7256,0.4013,0.2769,-0.1661,-0.0561
2026-06-18T16:53:01.091214+00:00,HYPE,35.0,67.23700000,67.32900000,0.1368,67.23600000,67.33000000,0.1398,0.0015,0.0015,-0.0732,0.0368
2026-06-18T16:53:01.091214+00:00,PURR,35.0,0.09205938,0.09210075,0.0449,0.09169443,0.09235700,0.7226,0.3970,0.2769,-0.1651,-0.0551
2026-06-18T16:53:06.091657+00:00,HYPE,35.0,67.21600000,67.31461545,0.1467,67.21500000,67.31600000,0.1503,0.0015,0.0015,-0.0633,0.0467
2026-06-18T16:53:06.091657+00:00,PURR,35.0,0.09205938,0.09210075,0.0449,0.09169643,0.09235700,0.7204,0.3948,0.2769,-0.1651,-0.0551
2026-06-18T16:53:11.092646+00:00,HYPE,35.0,67.21600000,67.31500000,0.1473,67.21500000,67.31600000,0.1503,0.0015,0.0015,-0.0627,0.0473
2026-06-18T16:53:11.092646+00:00,PURR,35.0,0.09206076,0.09210075,0.0434,0.09169843,0.09235700,0.7182,0.3937,0.2769,-0.1666,-0.0566
2026-06-18T16:53:16.092935+00:00,HYPE,35.0,67.21500000,67.29500000,0.1190,67.19000000,67.30900000,0.1771,0.0372,0.0208,-0.0910,0.0190
2026-06-18T16:53:16.092935+00:00,PURR,35.0,0.09205990,0.09210000,0.0436,0.09169100,0.09235600,0.7253,0.4013,0.2780,-0.1664,-0.0564
2026-06-18T16:53:21.093646+00:00,HYPE,35.0,67.25700000,67.34900000,0.1368,67.23400000,67.35500000,0.1800,0.0342,0.0089,-0.0732,0.0368
2026-06-18T16:53:21.093646+00:00,PURR,35.0,0.09205957,0.09210000,0.0439,0.09168765,0.09235600,0.7289,0.4046,0.2780,-0.1661,-0.0561
2026-06-18T16:53:26.093963+00:00,HYPE,35.0,67.31100000,67.41700000,0.1575,67.30300000,67.42700000,0.1842,0.0119,0.0148,-0.0525,0.0575
2026-06-18T16:53:26.093963+00:00,PURR,35.0,0.09206057,0.09210000,0.0428,0.09169165,0.09235600,0.7245,0.4013,0.2780,-0.1672,-0.0572
2026-06-18T16:53:31.094292+00:00,HYPE,35.0,67.35100000,67.44900000,0.1455,67.33300000,67.45000000,0.1738,0.0267,0.0015,-0.0645,0.0455
2026-06-18T16:53:31.094292+00:00,PURR,35.0,0.09206057,0.09210000,0.0428,0.09169700,0.09235600,0.7187,0.3959,0.2780,-0.1672,-0.0572
2026-06-18T16:53:36.094713+00:00,HYPE,35.0,67.35500000,67.43987335,0.1260,67.34300000,67.45100000,0.1604,0.0178,0.0015,-0.0840,0.0260
2026-06-18T16:53:36.094713+00:00,PURR,35.0,0.09206057,0.09210000,0.0428,0.09187966,0.09235600,0.5184,0.1959,0.2780,-0.1672,-0.0572
2026-06-18T16:53:41.095082+00:00,HYPE,35.0,67.33800000,67.43700000,0.1470,67.33000000,67.43800000,0.1604,0.0119,0.0015,-0.0630,0.0470
2026-06-18T16:53:41.095082+00:00,PURR,35.0,0.09206100,0.09210000,0.0424,0.09188300,0.09235600,0.5148,0.1937,0.2780,-0.1676,-0.0576
2026-06-18T16:53:46.095490+00:00,HYPE,35.0,67.34000000,67.43600000,0.1426,67.32700000,67.43700000,0.1634,0.0193,0.0015,-0.0674,0.0426
2026-06-18T16:53:46.095490+00:00,PURR,35.0,0.09206037,0.09210000,0.0430,0.09187900,0.09235600,0.5192,0.1970,0.2780,-0.1670,-0.0570
2026-06-18T16:53:51.095919+00:00,HYPE,35.0,67.38900000,67.46000000,0.1054,67.37000000,67.46600000,0.1425,0.0282,0.0089,-0.1046,0.0054
2026-06-18T16:53:51.095919+00:00,PURR,35.0,0.09206037,0.09210000,0.0430,0.09188066,0.09235600,0.5173,0.1948,0.2780,-0.1670,-0.0570
2026-06-18T16:53:56.096350+00:00,HYPE,35.0,67.35019180,67.43400000,0.1244,67.33500000,67.43500000,0.1485,0.0223,0.0015,-0.0856,0.0244
2026-06-18T16:53:56.096350+00:00,PURR,35.0,0.09206037,0.09210000,0.0430,0.09188066,0.09235600,0.5173,0.1948,0.2780,-0.1670,-0.0570
2026-06-18T16:54:01.097024+00:00,HYPE,35.0,67.32100000,67.40500000,0.1248,67.32000000,67.40600000,0.1277,0.0015,0.0015,-0.0852,0.0248
2026-06-18T16:54:01.097024+00:00,PURR,35.0,0.09206037,0.09210000,0.0430,0.09188066,0.09235600,0.5173,0.1948,0.2780,-0.1670,-0.0570
2026-06-18T16:54:06.098688+00:00,HYPE,35.0,67.34400000,67.43000000,0.1277,67.32700000,67.43100000,0.1545,0.0252,0.0015,-0.0823,0.0277
2026-06-18T16:54:06.098688+00:00,PURR,35.0,0.09206100,0.09210000,0.0424,0.09188066,0.09235700,0.5184,0.1959,0.2790,-0.1676,-0.0576
2026-06-18T16:54:11.099583+00:00,HYPE,35.0,67.33100000,67.40900000,0.1158,67.31100000,67.41800000,0.1590,0.0297,0.0134,-0.0942,0.0158
2026-06-18T16:54:11.099583+00:00,PURR,35.0,0.09206100,0.09205000,-0.0119,0.09188066,0.09235600,0.5173,0.1959,0.3324,-0.2219,-0.1119
2026-06-18T16:54:16.100724+00:00,HYPE,35.0,67.34400000,67.43300000,0.1322,67.32600000,67.43800000,0.1664,0.0267,0.0074,-0.0778,0.0322
2026-06-18T16:54:16.100724+00:00,PURR,35.0,0.09206034,0.09205100,-0.0101,0.09188100,0.09235500,0.5159,0.1948,0.3303,-0.2201,-0.1101
2026-06-18T16:54:21.101419+00:00,HYPE,35.0,67.36100000,67.44400000,0.1232,67.34800000,67.44500000,0.1440,0.0193,0.0015,-0.0868,0.0232
2026-06-18T16:54:21.101419+00:00,PURR,35.0,0.09206034,0.09205100,-0.0101,0.09188566,0.09235500,0.5108,0.1894,0.3303,-0.2201,-0.1101
2026-06-18T16:54:26.101900+00:00,HYPE,35.0,67.38200000,67.47900000,0.1440,67.38100000,67.48000000,0.1469,0.0015,0.0015,-0.0660,0.0440
2026-06-18T16:54:26.101900+00:00,PURR,35.0,0.09206034,0.09205100,-0.0101,0.09188491,0.09235500,0.5116,0.1872,0.3303,-0.2201,-0.1101
2026-06-18T16:54:31.102269+00:00,HYPE,35.0,67.39200000,67.47600000,0.1246,67.39100000,67.47700000,0.1276,0.0015,0.0015,-0.0854,0.0246
2026-06-18T16:54:31.102269+00:00,PURR,35.0,0.09206034,0.09205100,-0.0101,0.09189166,0.09235500,0.5042,0.1828,0.3303,-0.2201,-0.1101
2026-06-18T16:54:36.102588+00:00,HYPE,35.0,67.40100000,67.49300000,0.1365,67.39900000,67.49400000,0.1410,0.0030,0.0015,-0.0735,0.0365
2026-06-18T16:54:36.102588+00:00,PURR,35.0,0.09206100,0.09205100,-0.0109,0.09189766,0.09235500,0.4977,0.1774,0.3303,-0.2209,-0.1109
2026-06-18T16:54:41.102932+00:00,HYPE,35.0,67.41100000,67.48700000,0.1127,67.41000000,67.48800000,0.1157,0.0015,0.0015,-0.0973,0.0127
2026-06-18T16:54:41.102932+00:00,PURR,35.0,0.09206100,0.09205100,-0.0109,0.09189900,0.09235500,0.4962,0.1763,0.3303,-0.2209,-0.1109
2026-06-18T16:54:46.103381+00:00,HYPE,35.0,67.39700000,67.46400000,0.0994,67.36600000,67.47600000,0.1633,0.0460,0.0178,-0.1106,-0.0006
2026-06-18T16:54:46.103381+00:00,PURR,35.0,0.09206037,0.09205100,-0.0102,0.09188100,0.09235500,0.5159,0.1948,0.3303,-0.2202,-0.1102
2026-06-18T16:54:51.103804+00:00,HYPE,35.0,67.39900000,67.47500000,0.1128,67.38400000,67.47600000,0.1365,0.0223,0.0015,-0.0972,0.0128
2026-06-18T16:54:51.103804+00:00,PURR,35.0,0.09206037,0.09205100,-0.0102,0.09187943,0.09235500,0.5176,0.1959,0.3303,-0.2202,-0.1102
2026-06-18T16:54:56.104198+00:00,HYPE,35.0,67.38000000,67.46800000,0.1306,67.37900000,67.46900000,0.1336,0.0015,0.0015,-0.0794,0.0306
2026-06-18T16:54:56.104198+00:00,PURR,35.0,0.09206037,0.09205100,-0.0102,0.09187943,0.09235400,0.5165,0.1959,0.3292,-0.2202,-0.1102
2026-06-18T16:55:01.104524+00:00,HYPE,35.0,67.39100000,67.47300000,0.1217,67.38100000,67.47400000,0.1380,0.0148,0.0015,-0.0883,0.0217
2026-06-18T16:55:01.104524+00:00,PURR,35.0,0.09206037,0.09205100,-0.0102,0.09187943,0.09235200,0.5143,0.1959,0.3270,-0.2202,-0.1102
2026-06-18T16:55:06.104890+00:00,HYPE,35.0,67.40800000,67.48900000,0.1202,67.38800000,67.49000000,0.1514,0.0297,0.0015,-0.0898,0.0202
2026-06-18T16:55:06.104890+00:00,PURR,35.0,0.09206037,0.09205100,-0.0102,0.09187943,0.09235100,0.5133,0.1959,0.3259,-0.2202,-0.1102
2026-06-18T16:55:11.105660+00:00,HYPE,35.0,67.41400000,67.49100000,0.1142,67.41000000,67.49200000,0.1216,0.0059,0.0015,-0.0958,0.0142
2026-06-18T16:55:11.105660+00:00,PURR,35.0,0.09206100,0.09205100,-0.0109,0.09187943,0.09235100,0.5133,0.1970,0.3259,-0.2209,-0.1109
2026-06-18T16:55:16.106053+00:00,HYPE,35.0,67.40000000,67.47948314,0.1179,67.39100000,67.48300000,0.1365,0.0134,0.0015,-0.0921,0.0179
2026-06-18T16:55:16.106053+00:00,PURR,35.0,0.09206057,0.09205100,-0.0104,0.09187966,0.09235200,0.5141,0.1959,0.3270,-0.2204,-0.1104
2026-06-18T16:55:21.106655+00:00,HYPE,35.0,67.38300000,67.47500000,0.1365,67.37800000,67.47600000,0.1454,0.0074,0.0015,-0.0735,0.0365
2026-06-18T16:55:21.106655+00:00,PURR,35.0,0.09206057,0.09205100,-0.0104,0.09188300,0.09235200,0.5104,0.1926,0.3270,-0.2204,-0.1104
2026-06-18T16:55:26.107335+00:00,HYPE,35.0,67.42400000,67.50200000,0.1157,67.41600000,67.52500000,0.1617,0.0119,0.0341,-0.0943,0.0157
2026-06-18T16:55:26.107335+00:00,PURR,35.0,0.09206057,0.09205100,-0.0104,0.09188700,0.09235200,0.5061,0.1883,0.3270,-0.2204,-0.1104
2026-06-18T16:55:31.107724+00:00,HYPE,35.0,67.41600000,67.41000000,-0.0089,67.32200000,67.43700000,0.1708,0.1396,0.0401,-0.2189,-0.1089
2026-06-18T16:55:31.107724+00:00,PURR,35.0,0.09206057,0.09205100,-0.0104,0.09188100,0.09235200,0.5126,0.1948,0.3270,-0.2204,-0.1104
2026-06-18T16:55:36.108097+00:00,HYPE,35.0,67.39100000,67.46700000,0.1128,67.37100000,67.46800000,0.1440,0.0297,0.0015,-0.0972,0.0128
2026-06-18T16:55:36.108097+00:00,PURR,35.0,0.09206057,0.09205100,-0.0104,0.09188300,0.09235200,0.5104,0.1926,0.3270,-0.2204,-0.1104
2026-06-18T16:55:41.108490+00:00,HYPE,35.0,67.39400000,67.47500000,0.1202,67.39200000,67.47600000,0.1246,0.0030,0.0015,-0.0898,0.0202
2026-06-18T16:55:41.108490+00:00,PURR,35.0,0.09206100,0.09205100,-0.0109,0.09188100,0.09235200,0.5126,0.1959,0.3270,-0.2209,-0.1109
2026-06-18T16:55:46.108943+00:00,HYPE,35.0,67.38000000,67.45500000,0.1113,67.36900000,67.45600000,0.1291,0.0163,0.0015,-0.0987,0.0113
2026-06-18T16:55:46.108943+00:00,PURR,35.0,0.09206000,0.09205100,-0.0098,0.09187866,0.09235200,0.5152,0.1970,0.3270,-0.2198,-0.1098
2026-06-18T16:55:51.109343+00:00,HYPE,35.0,67.37900000,67.45500000,0.1128,67.36200000,67.45600000,0.1395,0.0252,0.0015,-0.0972,0.0128
2026-06-18T16:55:51.109343+00:00,PURR,35.0,0.09206000,0.09205100,-0.0098,0.09187866,0.09235200,0.5152,0.1970,0.3270,-0.2198,-0.1098
2026-06-18T16:55:56.110657+00:00,HYPE,35.0,67.29100000,67.36000000,0.1025,67.27000000,67.36600000,0.1427,0.0312,0.0089,-0.1075,0.0025
2026-06-18T16:55:56.110657+00:00,PURR,35.0,0.09206000,0.09205100,-0.0098,0.09187866,0.09235200,0.5152,0.1970,0.3270,-0.2198,-0.1098
2026-06-18T16:56:01.111063+00:00,HYPE,35.0,67.30300000,67.37600000,0.1085,67.29800000,67.37700000,0.1174,0.0074,0.0015,-0.1015,0.0085
2026-06-18T16:56:01.111063+00:00,PURR,35.0,0.09206000,0.09205100,-0.0098,0.09187866,0.09235200,0.5152,0.1970,0.3270,-0.2198,-0.1098
2026-06-18T16:56:06.112651+00:00,HYPE,35.0,67.30400000,67.37500000,0.1055,67.29200000,67.37600000,0.1248,0.0178,0.0015,-0.1045,0.0055
2026-06-18T16:56:06.112651+00:00,PURR,35.0,0.09206000,0.09205100,-0.0098,0.09187866,0.09235200,0.5152,0.1970,0.3270,-0.2198,-0.1098
2026-06-18T16:56:11.113030+00:00,HYPE,35.0,67.30000000,67.38200000,0.1218,67.29700000,67.38300000,0.1278,0.0045,0.0015,-0.0882,0.0218
2026-06-18T16:56:11.113030+00:00,PURR,35.0,0.09206100,0.09205100,-0.0109,0.09187866,0.09235200,0.5152,0.1981,0.3270,-0.2209,-0.1109
2026-06-18T16:56:16.113450+00:00,HYPE,35.0,67.30000000,67.37900000,0.1174,67.29900000,67.38000000,0.1204,0.0015,0.0015,-0.0926,0.0174
2026-06-18T16:56:16.113450+00:00,PURR,35.0,0.09206100,0.09205100,-0.0109,0.09188066,0.09235100,0.5119,0.1959,0.3259,-0.2209,-0.1109
2026-06-18T16:56:21.113838+00:00,HYPE,35.0,67.30600000,67.36600000,0.0891,67.29100000,67.36700000,0.1129,0.0223,0.0015,-0.1209,-0.0109
2026-06-18T16:56:21.113838+00:00,PURR,35.0,0.09206100,0.09205100,-0.0109,0.09188163,0.09235100,0.5108,0.1937,0.3259,-0.2209,-0.1109
2026-06-18T16:56:26.114164+00:00,HYPE,35.0,67.27600000,67.30700000,0.0461,67.20000000,67.32000000,0.1786,0.1131,0.0193,-0.1639,-0.0539
2026-06-18T16:56:26.114164+00:00,PURR,35.0,0.09206100,0.09205100,-0.0109,0.09188800,0.09235100,0.5039,0.1883,0.3259,-0.2209,-0.1109
2026-06-18T16:56:31.114629+00:00,HYPE,35.0,67.20900000,67.28800000,0.1175,67.20300000,67.28900000,0.1280,0.0089,0.0015,-0.0925,0.0175
2026-06-18T16:56:31.114629+00:00,PURR,35.0,0.09206000,0.09205100,-0.0098,0.09187900,0.09235100,0.5137,0.1970,0.3259,-0.2198,-0.1098
2026-06-18T16:56:36.114962+00:00,HYPE,35.0,67.28200000,67.34900000,0.0996,67.25800000,67.35000000,0.1368,0.0357,0.0015,-0.1104,-0.0004
2026-06-18T16:56:36.114962+00:00,PURR,35.0,0.09206000,0.09205100,-0.0098,0.09187966,0.09235100,0.5130,0.1959,0.3259,-0.2198,-0.1098
2026-06-18T16:56:41.115652+00:00,HYPE,35.0,67.30600000,67.34500000,0.0579,67.25800000,67.34600000,0.1308,0.0714,0.0015,-0.1521,-0.0421
2026-06-18T16:56:41.115652+00:00,PURR,35.0,0.09204400,0.09205100,0.0076,0.09188566,0.09235000,0.5053,0.1720,0.3248,-0.2024,-0.0924
2026-06-18T16:56:46.116061+00:00,HYPE,35.0,67.26100000,67.33200000,0.1056,67.25500000,67.33300000,0.1160,0.0089,0.0015,-0.1044,0.0056
2026-06-18T16:56:46.116061+00:00,PURR,35.0,0.09203800,0.09205100,0.0141,0.09188966,0.09235000,0.5010,0.1611,0.3248,-0.1959,-0.0859
2026-06-18T16:56:51.116655+00:00,HYPE,35.0,67.26400000,67.32200000,0.0862,67.25600000,67.32400000,0.1011,0.0119,0.0030,-0.1238,-0.0138
2026-06-18T16:56:51.116655+00:00,PURR,35.0,0.09202200,0.09205100,0.0315,0.09189300,0.09235000,0.4973,0.1404,0.3248,-0.1785,-0.0685
2026-06-18T16:56:56.117054+00:00,HYPE,35.0,67.27600000,67.35200000,0.1130,67.27000000,67.35300000,0.1234,0.0089,0.0015,-0.0970,0.0130
2026-06-18T16:56:56.117054+00:00,PURR,35.0,0.09202137,0.09205100,0.0322,0.09188166,0.09235000,0.5097,0.1513,0.3248,-0.1778,-0.0678
2026-06-18T16:57:01.117431+00:00,HYPE,35.0,67.29500000,67.37400000,0.1174,67.28700000,67.38200000,0.1412,0.0119,0.0119,-0.0926,0.0174
2026-06-18T16:57:01.117431+00:00,PURR,35.0,0.09203576,0.09205100,0.0166,0.09188566,0.09235000,0.5053,0.1469,0.3248,-0.1934,-0.0834
2026-06-18T16:57:06.117834+00:00,HYPE,35.0,67.38300000,67.45500000,0.1069,67.35500000,67.45600000,0.1500,0.0416,0.0015,-0.1031,0.0069
